,Price,State
564,140.1246961114801,1
565,140.57666695034342,1
566,140.30009267034717,1
567,138.46824522428517,1
568,137.8130256405951,1
569,137.70530977981136,1
570,137.52723276549983,2
571,137.4040808158929,2
572,136.32867729705086,2
573,136.86156235232622,1
574,135.98343811501528,1
575,135.71598450482753,1
576,136.5998093114118,1
577,137.21324342249446,1
578,137.17745664944678,0
579,136.39258308156525,0
580,136.24574289217642,0
581,135.9889711794378,2
582,136.2684684530137,0
583,136.72109898265285,0
584,137.11474365911147,0
585,137.94334008107185,0
586,137.50467539463423,2
587,137.26901547316245,0
588,137.1777809059571,0
589,136.65099535868893,1
590,136.6451351224929,1
591,137.00972935983333,1
592,138.285297491822,1
593,138.56456752891972,1
594,139.63872554537957,1
595,140.40255166164272,1
596,140.49030302215112,1
597,140.12709246100158,1
598,139.8234473207553,1
599,139.73754561345538,0
600,140.06415310636456,0
601,140.21627941948722,0
602,140.59349190288705,1
603,140.04061246964037,2
604,139.66633558200004,2
605,140.0595780534461,2
606,139.99573791829667,2
607,140.32633439236997,0
608,140.42102039601096,0
609,140.9389595693376,0
610,140.0059104016814,1
611,140.04273010241363,1
612,140.9003198687234,1
613,142.1674126920299,1
614,142.11205379297553,0
615,142.66303394157003,0
616,142.4416208742752,0
617,142.06767471665478,2
618,142.60999906465213,2
619,142.5099700397256,2
620,141.73665511868464,2
621,141.64830118715082,2
622,142.37808524796512,2
623,141.1050663203861,2
624,141.03222156626157,2
625,141.72801399575962,1
626,141.2999340319171,0
627,141.36166617274475,2
628,140.79354483257694,2
629,140.62353106750183,2
630,140.89916069398635,2
631,140.11876827150164,2
632,140.02604797488203,2
633,140.1077533957248,0
634,140.7353937654486,0
635,140.75065503206307,0
636,140.89018066521814,0
637,141.31690189325673,0
638,141.13144748400876,0
639,141.0714087081622,0
640,141.24249201696819,0
641,141.76414312897165,0
642,141.85584517056014,0
643,141.71187165598224,0
644,142.0582537161436,2
645,142.21538342801227,0
646,141.98144992795488,0
647,142.28474352042306,2
648,141.6957786233756,2
649,141.83156899626576,2
650,141.22026501008335,2
651,141.70515737995632,2
652,141.66706448224227,2
653,142.05014376720155,2
654,141.175171899552,2
655,141.52182415200954,2
656,141.02986106628717,0
657,140.3930010109469,0
658,140.5070930183088,0
659,140.54183157054968,2
660,140.90948201542037,2
661,140.65909881206676,2
662,141.04811700906487,2
663,141.21345347045292,2
664,140.11800250967116,2
665,140.8548187568068,2
666,140.489527487799,2
667,140.4867954634857,2
668,140.63950689550737,2
669,141.3542935152861,2
670,140.56274964691153,2
671,139.18564941536303,1
672,140.38979481338382,1
673,140.4692691125541,1
674,140.54810592585883,1
675,140.53694203260272,1
676,140.5584127458316,2
677,140.09407602957418,2
678,140.62709052762128,2
679,140.54306103249934,2
680,140.8663858501117,2
681,140.4791105339186,2
682,140.40541921427206,2
683,141.0883112972871,2
684,141.38983651801576,2
685,141.6957126043802,2
686,141.33001078795294,2
687,141.961379436248,2
688,142.1416011604712,0
689,141.76712797469006,0
690,141.9298689704828,0
691,141.02344245587685,0
692,141.24290320314086,0
693,140.82966266090577,0
694,140.9207733171793,0
695,140.8604130842971,0
696,141.30435532773876,0
697,141.59445027700815,0
698,141.40241595598772,1
699,140.5680010441717,1
700,140.49310517647538,1
701,140.88722695391928,0
702,141.26372190224978,0
703,141.5556808330822,1
704,139.59203034146816,1
705,138.64856400320048,1
706,139.42661509734182,1
707,138.28619064812239,1
708,138.42311206349768,2
709,138.39226670343555,0
710,138.8903021352755,0
711,138.20738248758641,0
712,138.50271458960236,0
713,138.7569836258008,0
714,138.70250448195537,0
715,139.10175160063494,0
716,138.721902564799,0
717,138.2135876117375,0
718,138.0391558420832,0
719,137.61712953576242,0
720,136.9256905740823,0
721,136.49503612211967,2
722,135.9375349976879,2
723,135.9188682102966,2
724,135.59805393395175,2
725,136.33782653284598,2
726,137.97452912454062,1
727,138.5684458505843,1
728,138.69047931038838,1
729,136.94895982880487,1
730,135.89779621769918,1
731,136.3558606301671,1
732,136.8166608850199,2
733,136.45459343835947,1
734,136.33939145333343,1
735,137.03503053417666,1
736,136.80430025328877,1
737,136.90566176756084,2
738,136.7769381215023,2
739,137.267675879686,2
740,137.21704654946535,2
741,137.6281352832816,2
742,136.969201908118,2
743,136.3752744389531,2
744,136.18340282149197,2
745,136.7914882557,2
746,136.7053161988955,2
747,135.60793317213577,2
748,135.5079331174917,2
749,135.48850595575186,0
750,135.64679754085026,1
751,135.76786686298726,0
752,136.19666791952804,0
753,136.03384964950388,0
754,135.60034889122682,0
755,135.66872860227073,0
756,135.89797184641048,0
757,135.93682690977897,0
758,135.69369816106283,0
759,135.73580609555563,2
760,135.38437899783418,1
761,135.43827195782282,1
762,135.58633153520378,0
763,135.7672706847199,0
764,135.62867398642277,2
765,135.93714567850398,0
766,136.01415879444912,0
767,135.70354804356668,0
768,135.68278758033568,0
769,135.81366496976472,0
770,135.87279382042672,0
771,136.0683487941758,2
772,135.90331604087893,2
773,137.25238223124197,2
774,136.97281753222893,2
775,136.91042980776135,2
776,137.48367709553878,2
777,137.01423926824816,2
778,137.64967180488387,2
779,137.90638561814228,2
780,138.4396286975189,0
781,138.9328318764147,0
782,139.614079004769,0
783,139.46808492500958,0
784,139.2761988645533,0
785,139.63936300062758,0
786,139.56805619628145,0
787,140.08814103227616,0
788,140.3130170573815,0
789,140.30255795601684,0
790,140.51243513048865,0
791,140.24266090826777,0
792,139.92818772393417,0
793,139.06421898018013,0
794,139.00956486698732,0
795,139.8007537827505,0
796,139.51940627571034,0
797,139.62709179603604,0
798,139.76539846883293,0
799,139.56374996841524,0
800,139.44260185537144,0
801,139.46508455526484,0
802,139.31036536816396,1
803,138.97778403931423,1
804,139.13792611058446,1
805,139.70195382422028,1
806,139.36752717843802,1
807,140.9063719267916,1
808,140.46631521473478,1
809,140.0034276810515,1
810,139.71017476130987,1
811,139.93557313512667,1
812,140.68460232876598,1
813,140.7705320304523,1
814,140.29204420094416,1
815,140.8968042555993,0
816,141.01327533958727,0
817,141.03313272727644,0
818,141.4115077740318,0
819,141.90281497100503,0
820,142.74713049752768,1
821,141.66466441384225,1
822,141.44985267405954,0
823,140.95011955661334,0
824,140.91992801557527,0
825,140.72661371168152,0
826,140.87732004980901,0
827,138.99596965529838,1
828,140.37335034221573,1
829,140.1913197193283,2
830,139.99520054674898,2
831,139.65143318000602,2
832,139.57163220343767,1
833,139.0345489756704,1
834,137.93724825483338,1
835,137.70674553157582,1
836,136.25570233251446,1
837,136.6232795311718,1
838,136.3078452549818,1
839,136.57609905913168,1
840,136.7855080003306,1
841,137.56052620574604,1
842,137.03372773297505,1
843,135.5265730633683,1
844,135.07373059146494,1
845,134.63161271910963,1
846,135.15150747495554,2
847,135.1122854318179,0
848,135.4314073481704,0
849,135.94241358086634,0
850,136.475872756997,0
851,135.70317422227922,0
852,135.29244738265328,0
853,135.0951919278841,0
854,136.42906444537655,1
855,136.34720280670942,1
856,134.47461575703363,1
857,135.8631706245918,1
858,136.38662482063992,0
859,136.39375736269886,0
860,135.94167362032945,0
861,135.90569760374646,0
862,135.7660200623696,0
863,135.83050654558903,1
864,134.38521748138004,1
865,133.70638853904057,1
866,133.56424275628487,0
867,133.70327996926778,0
868,134.5236438019504,0
869,135.41787389961488,0
870,135.98040731153608,0
871,136.37684549903457,0
872,137.04491260529156,0
873,137.12479028521534,2
874,137.75156436564095,2
875,138.5758921276066,2
876,139.73435968429442,2
877,138.94948334467875,2
878,138.41648855770453,2
879,138.59017361030087,2
880,139.52493413193093,2
881,138.96389407393482,2
882,139.78313195533048,2
883,139.45919868374335,2
884,139.6637243514941,0
885,139.88776138579163,0
886,140.92300062665183,0
887,140.93273886464894,0
888,140.70998338946524,0
889,140.81825271725305,1
890,142.08541178896002,1
891,142.2453525327882,1
892,142.83055810986755,1
893,142.59189223691507,1
894,142.17564867431753,1
895,141.56295277708782,1
896,141.41005966870253,1
897,141.95315886782387,1
898,142.77632523173762,2
899,142.59113720788704,2
900,142.44718484552024,2
901,142.73610522725096,2
902,142.02902074236624,2
903,141.8434137820492,0
904,141.38220294444534,0
905,142.08956879950458,2
906,143.0480424438958,2
907,143.0435390172169,2
908,143.2667624863959,2
909,143.35875749917832,0
910,143.16971331429173,0
911,143.11820222061175,0
912,144.07833661111005,1
913,143.49405846526156,1
914,143.51358734433606,1
915,143.3420097724398,2
916,143.8583598193035,2
917,144.09370906440552,2
918,144.93246935957512,2
919,145.1142448481345,2
920,145.94167351509265,2
921,144.61705772940775,2
922,144.57757735844544,2
923,145.03304221142415,2
924,145.49324798072428,2
925,144.71174937194073,1
926,143.88626563626798,1
927,144.5913267935666,2
928,144.48593908801604,2
929,144.7796490827452,2
930,144.3487339654988,2
931,145.31640543710296,2
932,145.1808934080605,0
933,146.36902717717334,2
934,145.76439171213485,2
935,145.90055916207066,2
936,145.042441111286,2
937,145.5696262974234,1
938,146.02457216153383,1
939,144.19295619822847,1
940,143.34663776592143,1
941,143.57534117621205,1
942,143.88641483052206,1
943,143.3123248056662,1
944,142.6504776641662,1
945,142.79082769278946,2
946,142.50717439637822,2
947,142.65087516918527,1
948,142.1754042031172,1
949,142.02459729600318,1
950,142.34296478626962,1
951,142.12914923675706,1
952,141.62663122502394,2
953,142.28714552535902,2
954,142.53390527246796,2
955,143.11002264785787,2
956,142.88982425130197,2
957,143.1774485777816,2
958,142.5399689821891,2
959,142.04626223024096,2
960,141.8857005638407,0
961,141.79166141528614,0
962,141.6712617763948,1
963,143.3955291075702,1
964,143.11815156159756,1
965,143.01794946225291,1
966,142.3620007827245,1
967,143.01613117885586,1
968,143.9463194354209,1
969,145.90026752699055,1
970,145.214190293719,1
971,144.5711305770772,1
972,143.39359216021882,1
973,144.49336365171223,1
974,146.06246272946169,1
975,145.90821631018093,1
976,144.7241584562975,1
977,144.69882422419155,1
978,141.57037422484456,1
979,143.07077219548077,1
980,142.14451964094775,1
981,143.103751956671,1
982,142.91239121338316,2
983,142.5819906365086,1
984,142.57910103787643,0
985,142.77908898487888,0
986,143.52018280569422,0
987,144.21765812415168,0
988,144.8238601104675,0
989,145.2546066677687,0
990,145.51811453011982,0
991,145.98857368435657,0
992,144.7247903601785,2
993,144.56726036114952,2
994,143.47802810876135,2
995,143.1512704641369,0
996,143.2843474629546,0
997,143.91223218952854,0
998,144.1054293475329,0
999,143.88578101916292,0
1000,143.59401524852737,0
1001,143.84878904105886,0
1002,144.32699647999905,1
1003,144.46960512427933,1
1004,144.34223113508378,0
1005,144.93933794338074,2
1006,144.64867751336752,2
1007,145.3987459658718,2
1008,144.0678807944646,1
1009,144.59849698165584,2
1010,144.85428903347565,2
1011,144.52373219850327,2
1012,146.4783824304903,1
1013,146.52062452694167,0
1014,146.27805840177217,1
1015,146.57092256341753,1
1016,146.99161390341817,1
1017,145.1924996693244,1
1018,144.9675556716382,0
1019,144.9265153608077,0
1020,144.82818670679342,0
1021,145.69092908529424,0
1022,144.83249934314566,0
1023,145.2942075071386,0
1024,144.87033503947603,0
1025,144.94837815662737,0
1026,145.02962121038058,1
1027,144.0300868568436,1
1028,144.0473547099633,1
1029,144.09293491023118,1
1030,144.572900448471,1
1031,143.30726108217058,1
1032,143.07851003945385,1
1033,142.98711402713263,2
1034,142.92386732955293,2
1035,142.65236633901088,2
1036,142.27150712089042,2
1037,142.6345171060026,2
1038,143.02880792894302,2
1039,142.65393856973003,2
1040,143.46245543632173,2
1041,143.85645952580867,2
1042,144.0793800578932,0
1043,143.96279135866882,0
1044,143.7214693173407,0
1045,143.46521625025895,0
1046,144.00110767242376,0
1047,143.47620191182847,0
1048,143.95138942984505,0
1049,144.5675789796761,0
1050,144.4685790451016,1
1051,144.55912862277566,0
1052,144.48972747616807,0
1053,143.87649717671346,2
1054,144.2436672705379,2
1055,144.49431536033214,2
1056,145.05691687251507,1
1057,145.93253219505272,1
1058,146.02589757505586,1
1059,146.71881508121302,1
1060,146.95628078446654,1
1061,147.0416384698803,2
1062,147.6140392442338,2
1063,147.7015182345931,2
1064,148.22477251597988,2
1065,147.60740562590735,2
1066,147.06285830601848,2
1067,147.07725854396367,2
1068,145.85598226944714,1
1069,146.18703225139106,1
1070,146.8609214733806,1
1071,145.80556063649252,1
1072,147.4908629576702,1
1073,149.34371420801511,1
1074,148.2156244123235,1
1075,147.99755902273944,0
1076,147.8440632875925,0
1077,147.84484147149072,0
1078,147.62082910452898,0
1079,148.05559876414185,0
1080,148.49691122276872,2
1081,149.62744823340137,2
1082,150.4983100573428,2
1083,149.91543579395073,2
1084,149.5259788960911,0
1085,150.39580941823874,1
1086,150.65349356416775,0
1087,151.674295604566,0
1088,150.9850709562908,0
1089,151.1625519500141,0
1090,151.37179982136087,1
1091,151.53173193228722,1
1092,151.5780121342501,1
1093,153.0389322497004,1
1094,153.1369461287034,2
1095,153.74238547366994,2
1096,153.5573552977799,1
1097,153.0262195723437,1
1098,152.50060763034378,1
1099,152.87293974074979,1
1100,154.7481712786977,1
1101,155.39016736303336,1
1102,155.23275437768137,1
1103,157.14604293895903,1
1104,157.38581644246725,1
1105,157.14008652050828,1
1106,157.11365089602813,1
1107,157.98497097366382,1
1108,158.18579359846203,1
1109,157.78702240698235,0
1110,157.7720634933388,0
1111,158.3549774143112,0
1112,159.22311435098771,0
1113,160.15355686849932,0
1114,160.3967091699654,0
1115,160.91423725161087,0
1116,161.66908249525912,0
1117,161.59271110618312,0
1118,161.61221725761777,2
1119,161.48647116086926,2
1120,161.75609232591674,2
1121,161.30390052784043,2
1122,161.19119799137175,2
1123,160.68936646562892,2
1124,161.82664352621876,2
1125,161.1126430390013,2
1126,161.4768224445379,2
1127,161.29969377457368,2
1128,161.60445562896302,2
1129,162.9885785445325,2
1130,162.56777363678088,1
1131,161.49570126088597,1
1132,162.37834329839143,1
1133,162.0102298371154,1
1134,162.38215890747205,1
1135,163.16757660919183,2
1136,163.2969684232458,2
1137,162.5560118597579,2
1138,163.65508813544383,2
1139,162.64946724591306,2
1140,162.03477037077957,2
1141,162.4814573588237,0
1142,162.73215920655565,0
1143,163.24976210663536,0
1144,163.90059990099616,0
1145,163.9443905863372,0
1146,163.96710481876408,2
1147,164.4328915356607,2
1148,164.12607057876514,2
1149,164.34075380684098,2
1150,163.42586885773002,2
1151,163.52369485478584,2
1152,164.42764795045233,2
1153,164.09206657120575,2
1154,163.84693693409133,2
